x,y,z,yaw,velocity,change_flag
-51.4395,14.8244,2.0504,-1.5722,7.8588,0
-51.3919,13.7270,2.0747,-1.5256,8.6329,0
-51.3014,12.6605,2.1042,-1.4919,8.2999,0
-51.1911,11.5525,2.1146,-1.4700,8.1841,0
-51.0525,10.4539,2.1341,-1.4560,8.0932,0
-50.9027,9.3349,2.1672,-1.4242,7.9092,0
-50.7283,8.2945,2.1813,-1.3641,7.2726,0
-50.5326,7.2979,2.1958,-1.2904,7.5583,0
-50.1416,6.1847,2.2028,-1.1902,7.0159,0
-49.7431,5.2496,2.2011,-1.1015,7.7451,0
-49.2331,4.3767,2.2012,-1.0107,7.1324,0
-48.6518,3.5096,2.1925,-0.9173,7.4435,0
-47.8480,2.8031,2.1480,-0.8079,8.4484,0
-47.0185,2.0664,2.1240,-0.6914,7.1640,0
-46.0830,1.4521,2.0846,-0.5724,7.7235,0
-45.0759,0.9148,2.0382,-0.4589,7.9285,0
-44.0085,0.4933,1.9520,-0.3601,8.5263,0
-42.9357,0.1378,1.9021,-0.2666,7.5831,0
-41.7479,-0.1297,1.8480,-0.1871,7.8057,0
-40.6081,-0.3020,1.8049,-0.1283,7.8575,0
-39.6049,-0.3982,1.7673,-0.0980,8.8756,0
-38.4319,-0.4918,1.7223,-0.0725,8.5628,0
-37.3028,-0.5249,1.6846,-0.0570,8.6998,0
-36.2036,-0.5893,1.6422,-0.0482,7.9711,0
-35.1469,-0.5885,1.6011,-0.0433,7.1568,0
-34.1164,-0.6278,1.5759,-0.0409,7.2831,0
-33.0738,-0.6197,1.5576,-0.0401,7.5664,0
-32.0662,-0.6341,1.5227,-0.0334,7.5971,0
-30.8806,-0.6464,1.4801,-0.0231,7.4725,0
-29.7078,-0.6342,1.4427,-0.0135,6.7298,0
-28.5243,-0.6254,1.4283,-0.0104,7.0867,0
-27.3796,-0.5969,1.3837,-0.0107,7.0931,0
-26.3514,-0.5857,1.3344,-0.0133,5.6932,0
-25.1375,-0.5846,1.2822,-0.0148,7.8633,0
-24.1082,-0.5887,1.2385,-0.0151,7.7078,0
-23.0642,-0.5784,1.1968,-0.0175,8.0969,0
-22.0175,-0.5832,1.1695,-0.0192,7.2919,0
-20.9575,-0.5743,1.1208,-0.0209,7.7127,0
-19.8880,-0.5794,1.0737,-0.0217,7.9825,0
-18.8349,-0.5627,1.0416,-0.0205,7.4607,0
-17.6993,-0.5704,0.9977,-0.0165,7.9555,0
-16.5654,-0.5716,0.9386,-0.0122,7.6794,0
-15.4908,-0.5620,0.8893,-0.0078,7.3232,0
-14.4117,-0.5477,0.8571,-0.0064,7.4047,0
-13.3387,-0.5323,0.8071,-0.0057,7.8771,0
-12.2811,-0.5247,0.7643,-0.0076,7.5736,0
-11.2044,-0.4997,0.7157,-0.0059,7.3728,0
-10.1726,-0.4809,0.6732,-0.0048,7.3524,0
-9.1547,-0.4609,0.6193,-0.0036,6.8153,0
-8.1156,-0.4339,0.6089,-0.0022,6.3265,0
-7.0776,-0.4185,0.5546,-0.0004,5.0875,0
-6.0159,-0.3955,0.5020,0.0016,4.0549,0
-5.0005,-0.3851,0.4832,0.0060,2.6734,0
-3.9979,-0.3757,0.4635,0.0643,3.9081,0
-2.9332,-0.2601,0.4414,0.1671,4.4260,0
-1.9216,-0.0143,0.4204,0.3331,4.7199,0
-0.9565,0.4539,0.3924,0.5619,4.6302,0
-0.1829,1.1182,0.3692,0.7608,6.0423,0
0.4594,1.9106,0.3474,0.9489,3.7220,0
0.9684,2.8526,0.3361,1.1375,3.4927,0
1.3241,3.8353,0.2984,1.2908,2.0538,0
1.5620,4.8105,0.2634,1.3397,2.5974,0
1.7816,5.8521,0.3400,1.3387,2.6019,0
2.0033,6.8635,0.3441,1.3392,3.6949,0
2.2545,7.9369,0.3796,1.3541,4.0433,0
2.4803,8.9940,0.3362,1.3715,4.5036,0
